VERSION 2
BPM 191.40625
PAGE_SHIFT 1.55
PAGE_SIZE 1.253878
NOTE	0	0.743039	0.194641	0.000000
NOTE	1	1.369977	0.849908	0.000000
NOTE	2	2.020136	0.395376	0.000000
NOTE	3	2.647075	0.193479	0.000000
NOTE	4	3.274014	0.688115	0.000000
NOTE	5	3.900952	0.618307	0.000000
NOTE	6	4.504671	0.471349	0.000000
NOTE	7	5.13161	0.282084	0.000000
NOTE	8	5.758549	0.81197	0.000000
NOTE	9	6.385488	0.215244	0.000000
NOTE	10	7.012426	0.310996	0.000000
NOTE	11	7.639365	0.433905	0.000000
NOTE	12	8.266304	0.656045	0.000000
NOTE	13	8.893243	0.294108	0.000000
NOTE	14	9.520181	0.513713	0.000000
NOTE	15	10.1239	0.750906	0.000000
NOTE	16	10.750839	0.640465	0.000000
NOTE	17	11.377778	0.707741	0.000000
NOTE	18	12.027937	0.821078	0.000000
NOTE	19	12.654875	0.592555	0.000000
NOTE	20	13.258594	0.108853	0.000000
NOTE	21	13.885533	0.468376	0.000000
NOTE	22	14.512472	0.435394	0.000000
NOTE	23	15.13941	0.783324	0.000000
NOTE	24	15.743129	0.228513	0.000000
NOTE	25	16.370068	0.762575	0.000000
NOTE	26	16.997007	0.727674	0.000000
NOTE	27	17.623946	0.551062	0.000000
NOTE	28	18.250884	0.380198	0.000000
NOTE	29	18.877823	0.885117	0.000000
NOTE	30	19.597642	0.850994	0.000000
NOTE	31	20.29424	0.355719	0.000000
NOTE	32	20.990839	0.712016	0.000000
NOTE	33	21.687438	0.221075	0.000000
NOTE	34	22.314376	0.600255	0.000000
NOTE	35	22.941315	0.701394	0.000000
NOTE	36	23.568254	0.295368	0.000000
NOTE	37	24.195193	0.667959	0.000000
NOTE	38	24.822132	0.668262	0.000000
NOTE	39	25.44907	0.361067	0.000000
NOTE	40	26.076009	0.316739	0.000000
NOTE	41	26.702948	0.367821	0.000000
NOTE	42	27.306667	0.662205	0.000000
NOTE	43	27.933605	0.528363	0.000000
NOTE	44	28.560544	0.411718	0.000000
NOTE	45	29.187483	0.574602	0.000000
NOTE	46	29.814422	0.457765	0.000000
NOTE	47	30.441361	0.501061	0.000000
NOTE	48	31.068299	0.121987	0.000000
NOTE	49	31.695238	0.35955	0.000000
NOTE	50	32.322177	0.662824	0.000000
NOTE	51	32.949116	0.732767	0.000000
NOTE	52	33.576054	0.180143	0.000000
NOTE	53	34.202993	0.147465	0.000000
NOTE	54	34.806712	0.358906	0.000000
NOTE	55	35.433651	0.664724	0.000000
NOTE	56	36.06059	0.241885	0.000000
NOTE	57	36.687528	0.3209	0.000000
NOTE	58	37.314467	0.158849	0.000000
NOTE	59	37.941406	0.373655	0.000000
NOTE	60	38.568345	0.43397	0.000000
NOTE	61	39.195283	0.59286	0.000000
NOTE	62	39.822222	0.198167	0.000000
NOTE	63	40.449161	0.699816	0.000000
NOTE	64	41.0761	0.518934	0.000000
NOTE	65	41.842358	0.39974	0.000000
NOTE	66	42.469297	0.201328	0.000000
NOTE	67	43.096236	0.863004	0.000000
NOTE	68	43.723175	0.874275	0.000000
NOTE	69	44.350113	0.777276	0.000000
NOTE	70	44.977052	0.560554	0.000000
NOTE	71	45.603991	0.783447	0.000000
NOTE	72	46.23093	0.526611	0.000000
NOTE	73	46.857868	0.465924	0.000000
NOTE	74	47.484807	0.443611	0.000000
NOTE	75	48.111746	0.128562	0.000000
NOTE	76	48.738685	0.62817	0.000000
NOTE	77	49.342404	0.812719	0.000000
NOTE	78	49.969342	0.258597	0.000000
NOTE	79	50.596281	0.430187	0.000000
NOTE	80	51.22322	0.20468	0.000000
NOTE	81	51.850159	0.596026	0.000000
NOTE	82	52.477098	0.167324	0.000000
NOTE	83	53.104036	0.773703	0.000000
NOTE	84	53.730975	0.76269	0.000000
NOTE	85	54.357914	0.197785	0.000000
NOTE	86	54.984853	0.406342	0.000000
NOTE	87	55.611791	0.277025	0.000000
NOTE	88	56.23873	0.840402	0.000000
NOTE	89	56.842449	0.524714	0.000000
NOTE	90	57.469388	0.296099	0.000000
NOTE	91	58.096327	0.443582	0.000000
NOTE	92	58.723265	0.233627	0.000000
NOTE	93	59.350204	0.706606	0.000000
NOTE	94	59.977143	0.288406	0.000000
NOTE	95	60.604082	0.797131	0.000000
NOTE	96	61.23102	0.20056	0.000000
NOTE	97	61.904399	0.188007	0.000000
NOTE	98	62.577778	0.586696	0.000000
NOTE	99	63.204717	0.206178	0.000000
NOTE	100	63.854875	0.780292	0.000000
NOTE	101	64.481814	0.205243	0.000000
NOTE	102	65.108753	0.501374	0.000000
NOTE	103	65.735692	0.354115	0.000000
NOTE	104	66.36263	0.591952	0.000000
NOTE	105	66.989569	0.153331	0.000000
NOTE	106	67.616508	0.458251	0.000000
NOTE	107	68.243447	0.125024	0.000000
NOTE	108	68.870385	0.760103	0.000000
NOTE	109	69.497324	0.759653	0.000000
NOTE	110	70.124263	0.453029	0.000000
NOTE	111	70.751202	0.260591	0.000000
NOTE	112	71.378141	0.889248	0.000000
NOTE	113	72.005079	0.648688	0.000000
NOTE	114	72.632018	0.736135	0.000000
NOTE	115	73.258957	0.525041	0.000000
NOTE	116	73.862676	0.865636	0.000000
NOTE	117	74.512834	0.429208	0.000000
NOTE	118	75.116553	0.720267	0.000000
NOTE	119	75.743492	0.370409	0.000000
NOTE	120	76.370431	0.612146	0.000000
NOTE	121	77.02059	0.748068	0.000000
NOTE	122	77.624308	0.873407	0.000000
NOTE	123	78.251247	0.32975	0.000000
NOTE	124	78.854966	0.58193	0.000000
NOTE	125	79.505125	0.52975	0.000000
NOTE	126	80.132063	0.652328	0.000000
NOTE	127	80.759002	0.168848	0.000000
NOTE	128	81.362721	0.5709	0.000000
NOTE	129	82.01288	0.808006	0.000000
NOTE	130	82.639819	0.526443	0.000000
NOTE	131	83.266757	0.483435	0.000000
NOTE	132	83.870476	0.106134	0.000000
NOTE	133	84.497415	0.298371	0.000000
NOTE	134	85.124354	0.221568	0.000000
NOTE	135	85.728073	0.376478	0.000000
NOTE	136	86.355011	0.693037	0.000000
NOTE	137	86.98195	0.843087	0.000000
NOTE	138	87.608889	0.530402	0.000000
NOTE	139	88.259048	0.124438	0.000000
NOTE	140	88.862766	0.673109	0.000000
NOTE	141	89.489705	0.704803	0.000000
NOTE	142	90.070204	0.442655	0.000000
NOTE	143	90.627483	0.333316	0.000000
NOTE	144	91.231202	0.262229	0.000000
NOTE	145	91.834921	0.770516	0.000000
NOTE	146	92.438639	0.8338	0.000000
NOTE	147	93.019138	0.253034	0.000000
NOTE	148	93.622857	0.635509	0.000000
NOTE	149	94.249796	0.633866	0.000000
NOTE	150	94.876735	0.172093	0.000000
NOTE	151	95.503673	0.808733	0.000000
NOTE	152	96.107392	0.520265	0.000000
NOTE	153	96.711111	0.7912	0.000000
NOTE	154	97.33805	0.716947	0.000000
NOTE	155	97.964989	0.86554	0.000000
NOTE	156	98.568707	0.225069	0.000000
NOTE	157	99.242086	0.696876	0.000000
NOTE	158	99.985125	0.110327	0.000000
NOTE	159	100.728163	0.181963	0.000000
NOTE	160	101.378322	0.573467	0.000000
NOTE	161	102.028481	0.869379	0.000000
NOTE	162	102.725079	0.316804	0.000000
NOTE	163	103.421678	0.243372	0.000000
NOTE	164	104.048617	0.766203	0.000000
NOTE	165	104.745215	0.318114	0.000000
NOTE	166	105.441814	0.510095	0.000000
NOTE	167	106.068753	0.300038	0.000000
NOTE	168	106.695692	0.682724	0.000000
NOTE	169	107.32263	0.164689	0.000000
NOTE	170	107.949569	0.132885	0.000000
NOTE	171	108.576508	0.883665	0.000000
NOTE	172	109.203447	0.373429	0.000000
NOTE	173	109.807166	0.514206	0.000000
NOTE	174	110.434104	0.293535	0.000000
NOTE	175	111.014603	0.362629	0.000000
NOTE	176	111.687982	0.679964	0.000000
NOTE	177	112.314921	0.289039	0.000000
NOTE	178	112.941859	0.879009	0.000000
NOTE	179	113.568798	0.746379	0.000000
NOTE	180	114.195737	0.11045	0.000000
NOTE	181	114.822676	0.230673	0.000000
NOTE	182	115.449615	0.430943	0.000000
NOTE	183	116.076553	0.132772	0.000000
NOTE	184	116.703492	0.474033	0.000000
NOTE	185	117.330431	0.799327	0.000000
NOTE	186	117.93415	0.150863	0.000000
NOTE	187	118.561088	0.891268	0.000000
NOTE	188	119.188027	0.285909	0.000000
NOTE	189	119.814966	0.540432	0.000000
NOTE	190	120.441905	0.6635	0.000000
NOTE	191	121.068844	0.705632	0.000000
NOTE	192	121.695782	0.879611	0.000000
NOTE	193	122.322721	0.414393	0.000000
NOTE	194	122.94966	0.511793	0.000000
NOTE	195	123.576599	0.835099	0.000000
NOTE	196	124.203537	0.771417	0.000000
NOTE	197	124.830476	0.527929	0.000000
NOTE	198	125.457415	0.630346	0.000000
NOTE	199	126.061134	0.560315	0.000000
NOTE	200	126.688073	0.87523	0.000000
NOTE	201	127.315011	0.555756	0.000000
NOTE	202	127.94195	0.194201	0.000000
NOTE	203	128.568889	0.129324	0.000000
NOTE	204	129.195828	0.528346	0.000000
NOTE	205	129.822766	0.474045	0.000000
NOTE	206	130.449705	0.326746	0.000000
NOTE	207	131.076644	0.681091	0.000000
NOTE	208	131.703583	0.684935	0.000000
NOTE	209	132.330522	0.235891	0.000000
NOTE	210	132.93424	0.715153	0.000000
NOTE	211	133.561179	0.739812	0.000000
NOTE	212	134.188118	0.495686	0.000000
NOTE	213	134.815057	0.397636	0.000000
NOTE	214	135.441995	0.83026	0.000000
NOTE	215	136.068934	0.600959	0.000000
NOTE	216	136.695873	0.873346	0.000000
NOTE	217	137.322812	0.180054	0.000000
NOTE	218	137.949751	0.585093	0.000000
NOTE	219	138.576689	0.752428	0.000000
NOTE	220	139.250068	0.200083	0.000000
NOTE	221	139.900227	0.766424	0.000000
NOTE	222	140.596825	0.61996	0.000000
NOTE	223	141.246984	0.728965	0.000000
NOTE	224	141.920363	0.461127	0.000000
NOTE	225	142.570522	0.786968	0.000000
NOTE	226	143.22068	0.787234	0.000000
NOTE	227	143.870839	0.174083	0.000000
